GAME_ID,POSSESSION_ID,TEAM_ID,START_X,START_Y,END_X,DISTANCE,DURATION,THIRD,DOMINANT_ZONE,ENTRY_ZONE,EXIT_ZONE,START_TIME,END_TIME,DEF_WIDTH,SHOT,XG,GOAL,TURNOVER,TEAM_0_SCORE,TEAM_1_SCORE,SCORE_STATE
1408,1973089,1,39.10681,34.248,12.219472,26.88734,47,final_third,central,central,central,1439,1485,12.021,True,0.06661970093899203,False,False,1.0,0.0,losing
1408,1973175,0,65.85274,29.76279,77.214935,11.362198,61,middle_third,central,central,central,1592,1652,13.683,False,0.0,False,False,1.0,0.0,winning
1408,1973190,0,81.90268,35.685665,92.38145,10.478767,40,final_third,central,central,central,1692,1731,13.776,False,0.0,False,True,1.0,0.0,winning
1408,1973320,1,51.88791,36.05729,13.12417,38.76374,72,middle_third,central,central,wide,1973,2044,14.101,True,0.3573298811913503,False,False,1.0,0.0,losing
1408,1973522,1,41.865414,58.80311,13.346662,28.518753,151,middle_third,wide,wide,wide,2378,2528,14.676,False,0.0,False,True,1.0,0.0,losing
1408,1973594,1,40.184944,14.765425,13.6891365,26.495808,62,middle_third,wide,wide,wide,2627,2688,15.147,False,0.0,False,False,1.0,0.0,losing
1408,1973681,0,80.74351,39.270664,104.3409,23.59739,153,final_third,wide,central,wide,2815,2967,14.427,False,0.0,False,False,1.0,0.0,winning
1409,1973751,0,59.98941,40.026543,99.174416,39.185005,156,middle_third,wide,central,wide,154,309,10.605,True,0.31027618034697485,True,False,0.0,1.0,losing
1409,1973805,1,40.661484,10.518211,6.134573,34.52691,47,middle_third,wide,wide,wide,390,436,8.974,True,0.1457459228222087,False,False,1.0,1.0,tied
1409,1973820,0,28.900812,22.360838,44.915176,16.014364,26,defensive_third,central,wide,central,459,484,13.029,False,0.0,False,False,1.0,1.0,tied
1409,1973828,0,50.89953,19.166714,62.894627,11.995098,24,middle_third,wide,wide,wide,492,515,13.315,False,0.0,False,True,1.0,1.0,tied
1409,1973830,0,65.93243,15.8698845,80.823265,14.890839,23,middle_third,wide,wide,wide,523,545,13.027,False,0.0,False,False,1.0,1.0,tied
1409,1973909,0,58.58461,38.90253,71.28908,12.704468,23,middle_third,central,central,central,682,704,12.605,True,0.05192851865451262,True,False,1.0,1.0,tied
1409,1973915,0,77.40894,40.540413,102.27578,24.866837,34,middle_third,central,central,central,710,743,12.927,True,0.05192851865451262,True,False,1.0,1.0,tied
1409,1973939,1,47.435123,23.140165,36.269447,11.165676,24,middle_third,central,wide,central,808,831,10.361,False,0.0,False,False,2.0,1.0,losing
1409,1974056,0,83.01698,9.112143,107.625565,24.608582,62,final_third,wide,wide,wide,1010,1071,14.933,False,0.0,False,False,2.0,1.0,winning
1409,1974125,0,87.08004,59.59476,103.07537,15.995331,22,final_third,wide,wide,wide,1180,1201,14.465,False,0.0,False,False,2.0,1.0,winning
1409,1974245,0,82.06036,61.3904,109.136894,27.07653,38,final_third,wide,wide,wide,1354,1391,14.67,True,0.560670018403589,False,False,2.0,1.0,winning
1409,1974341,1,59.895653,45.49145,33.54256,26.353092,39,middle_third,central,central,central,1492,1530,14.088,False,0.0,False,False,2.0,1.0,losing
1409,1974467,0,94.23497,67.62571,111.70701,17.472038,41,final_third,wide,wide,wide,1693,1733,14.518,True,0.33086231455412757,False,False,2.0,1.0,winning
1409,1974592,0,83.93525,17.887896,105.489235,21.553986,40,final_third,wide,wide,wide,1918,1957,15.288,False,0.0,False,True,2.0,1.0,winning
1409,1974658,1,64.56358,58.814133,22.816908,41.746674,56,middle_third,wide,wide,wide,2029,2084,14.489,False,0.0,False,False,2.0,1.0,losing
1409,1974671,1,25.143148,51.61862,12.420252,12.722897,37,final_third,wide,central,wide,2097,2133,13.624,True,0.0036177355713025235,True,False,2.0,1.0,losing
1409,1974692,0,59.947834,40.126984,104.94314,44.995304,85,middle_third,central,central,wide,2154,2238,10.457,True,0.0017961601913314658,False,False,2.0,2.0,tied
1409,1974750,1,76.194145,22.382866,66.189285,10.00486,38,middle_third,central,wide,central,2298,2335,15.041,False,0.0,False,True,2.0,2.0,tied
1409,1974811,1,21.382027,55.053703,9.267311,12.114716,29,final_third,central,central,central,2488,2516,14.043,True,0.24314560848348638,False,False,2.0,2.0,tied
1409,1974853,0,76.39545,40.8701,104.96639,28.570946,96,middle_third,central,central,wide,2558,2653,14.179,True,0.19075301378757137,False,False,2.0,2.0,tied
1409,1974969,1,64.20101,39.388905,21.550419,42.650593,120,middle_third,central,central,central,2788,2907,14.141,False,0.0,False,True,2.0,2.0,tied
1409,1975022,0,95.684784,38.984997,107.17211,11.487328,16,final_third,central,central,central,2960,2975,15.102,False,0.0,False,True,2.0,2.0,tied
1410,1975075,0,74.075455,20.019169,113.86203,39.786575,87,middle_third,wide,wide,wide,64,150,14.54,False,0.0,False,False,0.0,0.0,tied
1410,1975366,0,75.599884,61.89787,109.59479,33.994904,50,middle_third,wide,wide,wide,575,624,14.78,True,0.0016086371426230928,False,False,0.0,0.0,tied
1410,1975483,1,36.024387,51.154903,10.940004,25.084383,54,final_third,central,central,wide,779,832,13.753,True,0.5078206776684594,False,False,0.0,0.0,tied
1410,1975547,1,33.98422,14.946592,21.611984,12.372234,63,final_third,wide,wide,wide,922,984,14.645,False,0.0,False,False,0.0,0.0,tied
1410,1975621,0,67.421776,69.99825,99.98851,32.566734,48,middle_third,wide,wide,wide,1112,1159,15.658,True,0.0016711338106390862,False,False,0.0,0.0,tied
1410,1975758,1,29.134354,40.105392,18.360598,10.773756,17,final_third,central,central,central,1377,1393,14.358,True,0.06853708089112788,True,False,0.0,0.0,tied
1410,1975860,0,94.393456,24.819164,105.558014,11.164558,46,final_third,wide,central,wide,1725,1770,14.294,True,0.0751232542929475,False,False,0.0,1.0,losing
1410,1976093,1,60.5099,53.8806,34.274357,26.235542,37,middle_third,central,central,central,2179,2215,13.616,False,0.0,False,False,0.0,1.0,winning
1410,1976101,1,26.829746,48.381763,10.33517,16.494576,32,final_third,central,central,central,2223,2254,13.067,False,0.0,False,True,0.0,1.0,winning
1410,1976204,1,19.638308,69.01077,3.3226168,16.315691,53,final_third,wide,wide,wide,2467,2519,14.587,True,0.18574488471059916,False,False,0.0,1.0,winning
1410,1976326,1,54.161484,24.629662,41.587215,12.574268,23,middle_third,central,central,central,2816,2838,9.553,False,0.0,False,True,1.0,1.0,tied
1411,1976477,0,75.15935,37.88099,105.6436,30.484253,42,middle_third,central,central,central,77,118,12.539,False,0.0,False,False,0.0,0.0,tied
1411,1976640,1,30.092035,21.005825,17.83296,12.259075,18,final_third,wide,wide,wide,365,382,13.043,False,0.0,False,True,0.0,0.0,tied
1411,1976771,0,65.30858,45.595875,76.0588,10.750221,29,middle_third,central,central,central,595,623,13.246,False,0.0,False,False,0.0,0.0,tied
1411,1976805,0,94.100586,59.930283,110.58198,16.481392,29,final_third,wide,wide,wide,665,693,14.933,False,0.0,False,False,0.0,0.0,tied
1411,1976882,1,59.80714,53.10749,47.50512,12.302021,32,middle_third,central,central,central,815,846,12.562,False,0.0,False,False,0.0,0.0,tied
1411,1976885,1,46.705605,43.2346,12.155496,34.55011,62,middle_third,central,central,wide,849,910,12.121,False,0.0,False,True,0.0,0.0,tied
1411,1976993,1,60.021194,39.948223,43.712475,16.30872,45,middle_third,central,central,central,1061,1105,10.546,False,0.0,False,False,1.0,0.0,losing
1411,1977434,0,37.85451,56.393486,58.47483,20.62032,32,defensive_third,wide,wide,central,1978,2009,15.527,False,0.0,False,False,1.0,0.0,winning
1411,1977441,0,66.91625,53.5998,82.47401,15.5577545,65,middle_third,central,central,central,2016,2080,13.395,True,0.16359034880744844,False,False,1.0,0.0,winning
1411,1977449,0,90.36288,42.293594,101.30216,10.939285,15,final_third,central,central,central,2088,2102,13.269,True,0.16359034880744844,False,False,1.0,0.0,winning
1411,1977510,1,36.73109,32.795418,23.378338,13.352753,19,final_third,central,central,central,2186,2204,14.292,False,0.0,False,True,1.0,0.0,losing
1411,1977564,0,71.253975,30.83689,106.29076,35.03678,93,middle_third,central,central,wide,2292,2384,14.202,False,0.0,False,False,1.0,0.0,winning
1411,1977724,0,86.92586,34.87163,105.95053,19.024673,63,final_third,central,central,wide,2643,2705,13.87,True,0.15392151379277827,False,False,1.0,0.0,winning
1411,1977810,1,44.376953,35.90872,7.8114295,36.565525,72,middle_third,central,central,central,2850,2921,11.871,False,0.0,False,True,1.0,0.0,losing
1411,1977861,0,78.36748,39.360516,92.195045,13.827568,22,middle_third,central,central,central,2979,3000,14.647,False,0.0,False,False,1.0,0.0,winning
1412,1977902,0,59.56048,51.195404,74.39376,14.833282,28,middle_third,central,central,central,164,191,12.75,False,0.0,False,True,0.0,0.0,tied
1412,1978080,1,41.839664,46.957306,1.8898559,39.94981,72,middle_third,wide,central,wide,483,554,15.057,True,0.07220201756974473,False,False,0.0,0.0,tied
1412,1978129,0,77.20541,40.36163,108.88816,31.682755,55,middle_third,central,central,central,603,657,14.226,True,0.21003454797137752,False,False,0.0,0.0,tied
1412,1978213,1,77.64083,21.804409,18.633678,59.007153,86,middle_third,central,wide,central,841,926,14.273,True,0.20223710041724752,True,False,0.0,0.0,tied
1412,1978315,0,69.48859,25.179943,104.26756,34.778976,119,middle_third,central,central,wide,1182,1300,13.841,False,0.0,False,False,0.0,1.0,losing
1412,1978353,1,83.92836,24.642418,57.11839,26.80997,39,defensive_third,central,central,central,1370,1408,14.476,False,0.0,False,False,0.0,1.0,winning
1412,1978360,1,49.68038,30.298073,29.607786,20.072596,52,middle_third,central,central,central,1415,1466,12.597,False,0.0,False,True,0.0,1.0,winning
1412,1978400,0,41.839256,32.701393,56.051693,14.212437,24,middle_third,central,central,central,1547,1570,15.58,False,0.0,False,False,0.0,1.0,losing
1412,1978540,1,41.16927,38.31233,18.146688,23.022581,36,middle_third,central,central,central,1934,1969,13.901,True,0.1606181556842436,True,False,0.0,1.0,winning
1412,1978550,0,59.94792,40.12739,87.911476,27.963554,46,middle_third,central,central,central,1979,2024,9.717,False,0.0,False,False,0.0,2.0,losing
1412,1978623,1,66.82008,45.66967,51.49576,15.324322,39,middle_third,central,central,central,2148,2186,14.374,False,0.0,False,False,0.0,2.0,winning
1412,1978632,1,50.45353,49.51058,15.587704,34.865826,58,middle_third,central,central,wide,2195,2252,13.895,True,0.11559497888757567,False,False,0.0,2.0,winning
1412,1978643,1,14.943245,56.572033,3.2402802,11.702965,44,final_third,wide,wide,wide,2263,2306,13.802,True,0.07632696815136508,False,False,0.0,2.0,winning
1413,1979097,0,63.29039,52.30631,109.994156,46.703766,80,middle_third,wide,central,wide,137,216,9.971,True,0.5215962280432745,False,False,0.0,0.0,tied
1413,1979216,0,63.00275,34.286854,105.012886,42.010136,67,middle_third,central,central,wide,421,487,14.129,True,0.1930486451757239,False,False,0.0,0.0,tied
1413,1979389,0,37.225048,70.55901,57.438927,20.213879,37,defensive_third,wide,wide,wide,880,916,16.545,False,0.0,False,False,0.0,0.0,tied
1413,1979610,1,28.898184,17.50186,11.441978,17.456205,34,final_third,wide,wide,wide,1330,1363,15.05,True,0.2762131174378865,False,False,0.0,0.0,tied
1413,1979701,0,74.77596,61.889008,86.16714,11.391174,15,middle_third,wide,wide,wide,1475,1489,15.246,False,0.0,False,False,0.0,0.0,tied
1413,1979844,0,86.99185,52.855087,107.883965,20.892113,32,final_third,central,central,central,1718,1749,13.825,False,0.0,False,False,0.0,0.0,tied
1413,1979879,0,90.698425,66.92825,116.641754,25.943329,49,final_third,wide,wide,wide,1791,1839,15.005,True,0.0025744833771388846,True,False,0.0,0.0,tied
1413,1979982,0,87.55506,49.92992,108.927376,21.372314,53,final_third,wide,central,wide,2001,2053,14.341,True,0.0023482097745729227,False,False,1.0,0.0,winning
1413,1980039,1,35.40829,41.18338,15.806404,19.601887,91,final_third,wide,central,wide,2115,2205,14.516,False,0.0,False,False,1.0,0.0,losing
1413,1980114,0,33.76511,12.5695305,99.36839,65.60329,98,defensive_third,wide,wide,wide,2323,2420,13.473,True,0.29965881080888285,False,False,1.0,0.0,winning
1413,1980195,1,75.98113,27.919586,56.86407,19.117062,29,middle_third,central,central,central,2536,2564,14.406,False,0.0,False,True,1.0,0.0,losing
1413,1980330,0,84.459175,25.677279,104.22206,19.762886,58,final_third,central,central,wide,2790,2847,13.987,True,0.030409249792508662,True,False,1.0,0.0,winning
1414,1980550,0,82.47672,37.880222,108.825424,26.348701,95,final_third,central,central,wide,326,420,14.211,True,0.3805322409982017,False,False,0.0,0.0,tied
1414,1980639,0,63.05733,70.336716,96.82326,33.765926,96,middle_third,wide,wide,wide,519,614,15.361,False,0.0,False,True,0.0,0.0,tied
1414,1980723,0,28.946987,33.22827,53.07446,24.127472,43,defensive_third,central,central,wide,746,788,15.736,False,0.0,False,True,0.0,0.0,tied
1414,1980775,0,87.9962,0.6920866,109.43967,21.443466,50,final_third,wide,wide,wide,851,900,16.041,False,0.0,False,False,0.0,0.0,tied
1414,1980872,0,47.594963,51.962696,72.84062,25.245659,47,middle_third,central,central,central,1015,1061,13.796,False,0.0,False,False,0.0,0.0,tied
1414,1980878,0,78.788795,47.122314,98.35137,19.562576,95,middle_third,central,central,wide,1067,1161,14.233,False,0.0,False,False,0.0,0.0,tied
1414,1981026,0,88.82486,47.145325,101.309814,12.484955,24,final_third,central,central,central,1394,1417,13.18,False,0.0,False,True,0.0,0.0,tied
1414,1981072,1,73.78228,40.795753,41.621113,32.161167,66,middle_third,central,central,central,1508,1573,13.732,False,0.0,False,True,0.0,0.0,tied
1414,1981123,0,84.13822,39.515617,108.65965,24.521431,65,final_third,central,central,wide,1624,1688,13.871,True,0.17598779396663844,False,False,0.0,0.0,tied
1414,1981215,0,76.62792,58.898357,103.87921,27.25129,66,middle_third,wide,wide,wide,1789,1854,14.589,False,0.0,False,False,0.0,0.0,tied
1414,1981327,1,54.45854,42.97982,12.047177,42.411366,58,middle_third,central,central,central,2006,2063,13.867,False,0.0,False,True,0.0,0.0,tied
1414,1981438,0,64.86069,69.7967,97.429504,32.568817,50,middle_third,wide,wide,wide,2237,2286,15.241,True,0.0023231617763220967,False,False,0.0,0.0,tied
1414,1981504,1,42.59464,57.933178,13.475886,29.118752,42,middle_third,wide,wide,central,2369,2410,13.394,True,0.21603145315820424,False,False,0.0,0.0,tied
1414,1981585,0,68.20906,37.57259,101.86028,33.651222,53,middle_third,central,central,central,2538,2590,13.355,True,0.1709697659876304,True,False,0.0,0.0,tied
1414,1981614,1,43.04997,30.298836,14.956945,28.093023,57,middle_third,central,central,central,2643,2699,10.933,True,0.21805300447999737,False,False,1.0,0.0,losing
1415,1981979,0,67.66787,53.673252,78.53525,10.867378,19,middle_third,central,central,central,302,320,11.291,True,0.245107215054993,True,False,0.0,1.0,losing
1415,1981997,0,94.108376,51.209,107.823074,13.714699,20,final_third,central,central,central,343,362,12.842,True,0.245107215054993,True,False,0.0,1.0,losing
1415,1982020,1,46.654427,21.83289,24.155642,22.498785,33,middle_third,wide,wide,wide,409,441,9.179,False,0.0,False,False,1.0,1.0,tied
1415,1982094,0,64.64845,24.130852,110.786835,46.138382,70,middle_third,wide,central,wide,544,613,10.348,False,0.0,False,True,1.0,1.0,tied
1415,1982309,0,77.16338,48.29561,102.75877,25.59539,35,middle_third,central,central,central,948,982,13.862,True,0.6319675428092933,False,False,1.0,1.0,tied
1415,1982381,1,50.377533,8.339536,5.182135,45.195396,85,middle_third,wide,wide,wide,1083,1167,15.062,False,0.0,False,False,1.0,1.0,tied
1415,1982511,0,60.346153,33.068993,104.450356,44.104202,111,middle_third,wide,central,wide,1399,1509,13.931,True,0.23478849376171979,False,False,1.0,1.0,tied
1415,1982559,1,52.332638,9.832556,16.395939,35.9367,82,middle_third,wide,wide,wide,1557,1638,15.346,False,0.0,False,False,1.0,1.0,tied
1415,1982607,0,44.32715,22.524088,63.64177,19.314621,28,middle_third,wide,wide,central,1713,1740,14.579,False,0.0,False,False,1.0,1.0,tied
1415,1982614,0,72.107735,30.787731,103.32385,31.216118,98,middle_third,central,central,wide,1747,1844,13.598,False,0.0,False,True,1.0,1.0,tied
1415,1982789,1,59.265858,46.932507,31.734957,27.530901,43,middle_third,central,central,wide,2112,2154,14.246,True,0.39569100791812867,True,False,1.0,1.0,tied
1415,1982805,1,27.551819,47.007713,17.14844,10.403379,20,final_third,central,central,central,2172,2191,13.564,True,0.39569100791812867,True,False,1.0,1.0,tied
1415,1982839,1,65.98536,57.796684,46.266964,19.718395,34,middle_third,wide,wide,wide,2263,2296,11.079,False,0.0,False,False,1.0,2.0,winning
1415,1982893,0,87.67018,37.97534,104.29226,16.622078,88,final_third,central,central,wide,2402,2489,14.713,False,0.0,False,True,1.0,2.0,losing
1415,1982939,1,24.742886,70.59243,13.839676,10.90321,19,final_third,wide,wide,wide,2615,2633,16.067,True,0.1796545630436776,False,False,1.0,2.0,winning
1415,1983150,0,60.0,40.0,72.01113,12.011131,34,middle_third,central,central,central,2914,2947,10.756,False,0.0,False,True,1.0,3.0,losing
1416,1983380,1,69.87118,41.39605,52.640915,17.230263,25,middle_third,central,central,central,359,383,12.954,False,0.0,False,True,0.0,0.0,tied
1416,1983402,0,67.14998,30.97864,81.024796,13.874817,40,middle_third,central,central,central,420,459,13.15,False,0.0,False,False,0.0,0.0,tied
1416,1983705,0,86.17407,33.071598,102.732216,16.558144,22,final_third,central,central,central,959,980,13.795,False,0.0,False,True,0.0,0.0,tied
1416,1983719,1,86.299126,23.16842,73.504135,12.794991,23,defensive_third,central,wide,central,994,1016,13.689,False,0.0,False,True,0.0,0.0,tied
1416,1983810,0,85.32621,42.81269,104.163376,18.837166,25,final_third,central,central,central,1164,1188,14.45,False,0.0,False,False,0.0,0.0,tied
1416,1983922,0,92.25537,58.630276,103.279495,11.024124,53,final_third,wide,wide,wide,1378,1430,15.163,False,0.0,False,False,0.0,0.0,tied
1416,1984068,1,38.61549,40.348263,13.235893,25.379597,42,final_third,central,central,central,1656,1697,14.261,True,0.00432973360250424,True,False,0.0,0.0,tied
1416,1984178,1,31.341726,24.234886,17.173706,14.16802,55,final_third,wide,central,central,1939,1993,13.905,False,0.0,False,True,0.0,1.0,winning
1416,1984265,0,84.06417,43.207756,97.08306,13.01889,22,final_third,central,central,central,2118,2139,13.999,False,0.0,False,True,0.0,1.0,losing
1416,1984326,0,75.16245,17.49688,93.362335,18.199883,25,middle_third,wide,wide,wide,2246,2270,13.602,True,0.4017160915076466,False,False,0.0,1.0,losing
1416,1984557,0,76.75598,64.99586,97.88531,21.129326,28,middle_third,wide,wide,wide,2558,2585,15.374,False,0.0,False,False,0.0,1.0,losing
1416,1984718,0,59.707375,32.700977,94.78323,35.07586,59,middle_third,central,central,wide,2812,2870,14.21,True,0.22348333483725075,True,False,0.0,1.0,losing
1417,1984894,0,83.786606,60.362816,110.229614,26.443008,55,final_third,wide,wide,wide,232,286,14.741,False,0.0,False,False,0.0,0.0,tied
1417,1985002,0,91.59439,50.860752,102.66675,11.072357,17,final_third,central,central,central,449,465,13.427,True,0.2746006065160705,False,False,0.0,0.0,tied
1417,1985083,0,80.915985,36.400925,103.71843,22.802444,30,final_third,central,central,central,588,617,13.673,True,0.12295193804768105,True,False,0.0,0.0,tied
1417,1985101,1,50.989536,20.687386,19.508486,31.48105,47,middle_third,wide,wide,wide,659,705,11.814,True,0.20999128363485237,False,False,1.0,0.0,losing
1417,1985156,0,69.306145,8.763867,93.29245,23.986305,36,middle_third,wide,wide,wide,760,795,16.259,False,0.0,False,False,1.0,0.0,winning
1417,1985689,0,87.46148,40.50545,101.443016,13.981537,26,final_third,central,central,central,1637,1662,13.885,False,0.0,False,True,1.0,0.0,winning
1417,1985747,1,68.359055,25.362625,28.014565,40.34449,58,middle_third,central,central,wide,1731,1788,13.933,False,0.0,False,False,1.0,0.0,losing
1417,1985805,0,59.662746,34.740387,104.81545,45.152706,80,middle_third,central,central,wide,1846,1925,14.036,True,0.74238504662927,True,False,1.0,0.0,winning
1417,1985875,0,85.2657,36.52028,96.30192,11.036217,39,final_third,central,central,wide,2039,2077,11.702,False,0.0,False,False,2.0,0.0,winning
1417,1985946,1,40.455902,48.77245,14.718998,25.736904,128,middle_third,wide,central,wide,2214,2341,14.374,False,0.0,False,False,2.0,0.0,losing
1417,1986001,0,63.299046,67.99279,77.31421,14.015163,26,middle_third,wide,wide,wide,2472,2497,16.249,False,0.0,False,False,2.0,0.0,winning
1417,1986031,0,86.83876,37.693928,107.12982,20.291061,52,final_third,central,central,wide,2565,2616,13.976,False,0.0,False,True,2.0,0.0,winning
1417,1986144,1,66.23048,49.13314,29.542736,36.68774,78,middle_third,central,central,central,2768,2845,13.772,False,0.0,False,False,2.0,0.0,losing
1418,1986426,0,58.08486,49.726593,71.563194,13.4783325,39,middle_third,central,central,central,368,406,13.834,False,0.0,False,False,0.0,0.0,tied
1418,1986446,0,86.87369,24.356747,104.75293,17.879242,48,final_third,wide,central,wide,426,473,14.448,False,0.0,False,True,0.0,0.0,tied
1418,1986546,0,91.36273,58.501892,112.42284,21.060104,40,final_third,wide,wide,wide,604,643,14.447,True,0.2581210744793563,True,False,0.0,0.0,tied
1418,1986578,0,63.339764,34.881054,74.18185,10.842083,17,middle_third,central,central,central,710,726,9.549,False,0.0,False,False,1.0,0.0,winning
1418,1986583,0,78.247734,37.045795,95.3407,17.092964,35,middle_third,central,central,central,731,765,7.649,False,0.0,False,True,1.0,0.0,winning
1418,1986850,1,21.705866,54.031532,11.632858,10.073008,39,final_third,central,central,wide,1287,1325,13.361,True,0.21137068582671398,True,False,1.0,0.0,losing
1418,1986867,0,59.948006,40.12804,97.697296,37.74929,74,middle_third,central,central,wide,1342,1415,10.509,False,0.0,False,False,1.0,1.0,tied
1418,1986898,1,81.15492,69.74432,60.69573,20.459194,32,defensive_third,wide,wide,wide,1446,1477,13.25,False,0.0,False,False,1.0,1.0,tied
1418,1987146,1,59.062874,38.530556,42.799202,16.263672,27,middle_third,central,central,central,1939,1965,13.134,False,0.0,False,False,1.0,1.0,tied
1418,1987152,1,39.71175,42.052444,10.066702,29.645048,48,final_third,central,central,central,1971,2018,13.54,True,0.22997952165261104,False,False,1.0,1.0,tied
1418,1987218,0,2.12628,75.2133,30.438992,28.312712,60,defensive_third,wide,wide,central,2129,2188,16.994,False,0.0,False,False,1.0,1.0,tied
1418,1987522,0,54.371902,26.053648,78.953156,24.581253,53,middle_third,wide,central,wide,2622,2674,14.237,False,0.0,False,False,1.0,1.0,tied
1418,1987530,0,88.26085,22.345528,106.000275,17.739426,37,final_third,wide,wide,wide,2682,2718,14.587,True,0.156351759698149,False,False,1.0,1.0,tied
1419,1987754,1,45.811707,48.959316,13.214646,32.59706,43,middle_third,central,central,central,126,168,11.416,True,0.16549943986394816,False,False,0.0,0.0,tied
1419,1987830,0,60.869343,73.43851,71.11771,10.2483635,25,middle_third,wide,wide,wide,312,336,15.759,False,0.0,False,True,0.0,0.0,tied
1419,1987895,0,73.59404,23.957674,102.7426,29.14856,48,middle_third,central,wide,central,423,470,13.744,True,0.29214288638778274,True,False,0.0,0.0,tied
1419,1987914,1,57.32854,62.198647,14.596757,42.731785,99,middle_third,wide,wide,wide,515,613,14.67,False,0.0,False,False,1.0,0.0,losing
1419,1988048,0,54.61192,53.167633,87.704994,33.093075,50,middle_third,central,central,wide,787,836,13.14,False,0.0,False,False,1.0,0.0,winning
1419,1988071,0,90.69839,60.37846,109.43543,18.737045,30,final_third,wide,wide,wide,969,998,14.209,True,0.1019426100139728,False,False,1.0,0.0,winning
1419,1988479,1,72.07074,51.52468,62.020233,10.050507,25,middle_third,central,central,wide,1586,1610,14.533,False,0.0,False,False,1.0,0.0,losing
1419,1988484,1,58.529217,66.66062,15.628728,42.90049,114,middle_third,wide,wide,wide,1615,1728,14.911,False,0.0,False,True,1.0,0.0,losing
1419,1988518,1,22.077639,69.53035,10.388875,11.688764,35,final_third,wide,wide,wide,1834,1868,15.912,False,0.0,False,True,1.0,0.0,losing
1419,1988710,1,39.563812,15.296074,19.04794,20.515873,28,final_third,wide,wide,wide,2115,2142,15.337,True,0.24258341948519366,False,False,1.0,0.0,losing
1419,1988817,0,60.6062,65.178474,108.7894,48.183197,66,middle_third,wide,wide,wide,2282,2347,14.839,True,0.2707528505187889,False,False,1.0,0.0,winning
1419,1988940,0,73.560295,60.12981,107.53614,33.975845,45,middle_third,wide,wide,wide,2590,2634,14.258,True,0.1614764317751379,False,False,1.0,0.0,winning
1419,1989001,1,52.704075,10.383541,41.37554,11.328533,21,middle_third,wide,wide,wide,2695,2715,16.56,False,0.0,False,False,1.0,0.0,losing
1419,1989039,1,30.333889,12.98636,10.057855,20.276035,47,final_third,wide,wide,wide,2793,2839,14.917,True,0.21852872091054223,False,False,1.0,0.0,losing
1420,1989217,0,102.06004,12.926746,112.238045,10.178001,22,final_third,wide,wide,wide,238,259,13.85,True,0.0023213416198461954,True,False,0.0,0.0,tied
1420,1989245,0,65.331276,38.739426,89.07317,23.741898,104,middle_third,central,central,wide,287,390,10.455,False,0.0,False,False,1.0,0.0,winning
1420,1989318,1,59.702526,47.550854,46.042778,13.659748,25,middle_third,central,central,central,512,536,10.749,False,0.0,False,True,1.0,0.0,losing
1420,1989373,0,60.15595,47.35903,76.37401,16.21806,38,middle_third,central,central,central,634,671,13.692,False,0.0,False,False,1.0,0.0,winning
1420,1989379,0,80.03941,49.416496,109.15297,29.113556,54,final_third,wide,central,wide,677,730,14.197,False,0.0,False,False,1.0,0.0,winning
1420,1989523,1,58.759678,34.321655,16.955173,41.804504,69,middle_third,central,central,central,936,1004,13.567,False,0.0,False,True,1.0,0.0,losing
1420,1989706,0,59.145714,39.329384,91.45063,32.304916,88,middle_third,central,central,central,1276,1363,13.993,True,0.19033133859780849,False,False,1.0,0.0,winning
1420,1990153,1,61.85937,43.522568,50.73068,11.128693,31,middle_third,central,central,central,2035,2065,13.603,False,0.0,False,True,1.0,0.0,losing
1420,1990392,0,54.024796,16.725674,65.130005,11.105209,23,middle_third,wide,wide,wide,2501,2523,15.187,False,0.0,False,False,1.0,0.0,winning
1420,1990403,0,73.25485,25.952393,107.62882,34.37397,71,middle_third,central,central,wide,2534,2604,13.341,False,0.0,False,False,1.0,0.0,winning
1420,1990466,1,39.35528,39.508186,29.317148,10.038134,64,final_third,wide,central,wide,2703,2766,14.722,False,0.0,False,True,1.0,0.0,losing
1421,1990605,0,78.207504,30.571342,112.33272,34.125214,68,middle_third,central,central,central,42,109,10.838,False,0.0,False,True,0.0,0.0,tied
1421,1990651,1,56.04077,25.462732,39.601547,16.439224,59,middle_third,central,central,central,162,220,12.307,False,0.0,False,False,0.0,0.0,tied
1421,1990729,0,85.71658,61.09522,110.16653,24.449944,46,final_third,wide,wide,wide,392,437,14.146,True,0.28674797650817463,True,False,0.0,0.0,tied
1421,1991085,0,90.21857,39.435295,101.18344,10.964874,17,final_third,central,central,central,1031,1047,14.93,False,0.0,False,True,1.0,0.0,winning
1421,1991405,0,85.598946,50.653957,103.91168,18.312737,65,final_third,wide,central,wide,1608,1672,10.674,False,0.0,False,False,1.0,1.0,tied
1421,1991545,1,28.040546,37.707024,15.279514,12.761032,25,final_third,central,central,central,1930,1954,14.078,True,0.4153610914329772,True,False,1.0,1.0,tied
1421,1991562,0,66.69725,36.509132,101.61879,34.92154,58,middle_third,central,central,wide,1981,2038,10.396,False,0.0,False,True,1.0,2.0,losing
1421,1991716,1,26.56575,19.87623,8.930576,17.635174,51,final_third,wide,wide,wide,2252,2302,13.974,False,0.0,False,False,1.0,2.0,winning
1421,1991759,0,60.73343,27.54405,101.062416,40.328987,105,middle_third,central,central,wide,2349,2453,14.254,False,0.0,False,True,1.0,2.0,losing
